artist_id,artist_name,album_id,album_name,genres,followers,popularity,link_image,url,album_type,total_tracks,release_date,release_date_precision,track_id,name,preview,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
00AFbqxvdDK6T1D6MQZ9c1,GLAY,238tuovaQf3rD9GvNVmZPD,G4・2020,classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,7,2020-08-12,day,43hEfWPDGwDS4YRy2lSLte,流星のHowl,https://p.scdn.co/mp3-preview/ca448623d0a906e0638b827157439e5a5e2f85c8?cid=d636b62692f94f7ab8495b4d490e26cc,0.42,0.929,7,-3.309,1,0.0669,3.98E-4,0.0,0.304,0.572,82.995,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,238tuovaQf3rD9GvNVmZPD,G4・2020,j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,7,2020-08-12,day,43hEfWPDGwDS4YRy2lSLte,流星のHowl,https://p.scdn.co/mp3-preview/ca448623d0a906e0638b827157439e5a5e2f85c8?cid=d636b62692f94f7ab8495b4d490e26cc,0.42,0.929,7,-3.309,1,0.0669,3.98E-4,0.0,0.304,0.572,82.995,4
001Ju8fxqMbobN0xjX7XPL,Samar Singh,6swPR1YF8FJSljZahxMUdT,Holi Me Ak Pk,bhojpuri pop,558163,62,https://i.scdn.co/image/ab6761610000e5ebd329602f4f3465217b054140,https://open.spotify.com/artist/001Ju8fxqMbobN0xjX7XPL,album,9,2015-01-03,day,4OhizR5mLEJ6N6JgSq8cch,Pichkari Ohi Saya ME Herail,https://p.scdn.co/mp3-preview/b63a168fdfc55b20a09fc8fae507217f66c87c18?cid=05e2ff0a21954615b11878a9eb038e7f,0.6,0.915,8,-4.342,1,0.272,0.41,0.0,0.36,0.911,120.082,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,3CbMgewyUxXD1J2dH19QXB,rare collectives vol.2,classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,22,2003-02-05,day,4d3uIYTJIAOTvsB1SsZWkA,ROCK ICON,https://p.scdn.co/mp3-preview/9d488e727a798e5bdc17b50179b7635504c64a50?cid=d636b62692f94f7ab8495b4d490e26cc,0.17,0.991,9,-2.642,1,0.228,0.0645,0.0,0.132,0.0888,141.606,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,3CbMgewyUxXD1J2dH19QXB,rare collectives vol.2,j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,22,2003-02-05,day,4d3uIYTJIAOTvsB1SsZWkA,ROCK ICON,https://p.scdn.co/mp3-preview/9d488e727a798e5bdc17b50179b7635504c64a50?cid=d636b62692f94f7ab8495b4d490e26cc,0.17,0.991,9,-2.642,1,0.228,0.0645,0.0,0.132,0.0888,141.606,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,3h6ncijGgNhk2uUtdNL64I,SUMMERDELICS,classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,14,2017-07-12,day,5013CF5YXq3LkeYi97veuu,超音速デスティニー,https://p.scdn.co/mp3-preview/3b4221cb0c061ad44a81315d59ef4079a6121e98?cid=d636b62692f94f7ab8495b4d490e26cc,0.419,0.961,0,-3.585,1,0.0839,2.57E-4,0.0,0.167,0.431,94.934,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,3h6ncijGgNhk2uUtdNL64I,SUMMERDELICS,j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,14,2017-07-12,day,5013CF5YXq3LkeYi97veuu,超音速デスティニー,https://p.scdn.co/mp3-preview/3b4221cb0c061ad44a81315d59ef4079a6121e98?cid=d636b62692f94f7ab8495b4d490e26cc,0.419,0.961,0,-3.585,1,0.0839,2.57E-4,0.0,0.167,0.431,94.934,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,2xxavDwdNZwRTxuZkrx644,HEAVY GAUGE,classic j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,12,1999-10-20,day,50sH8Csufvfxo4Abuu2jFJ,HEAVY GAUGE,https://p.scdn.co/mp3-preview/39e580f21ce806ef29e004e43e92add24bcf5b51?cid=d636b62692f94f7ab8495b4d490e26cc,0.427,0.951,0,-4.912,1,0.0693,0.00678,0.00179,0.111,0.177,112.001,4
00AFbqxvdDK6T1D6MQZ9c1,GLAY,2xxavDwdNZwRTxuZkrx644,HEAVY GAUGE,j-pop,590825,56,https://i.scdn.co/image/ab6761610000e5ebc200887e058b56ca63e60ead,https://open.spotify.com/artist/00AFbqxvdDK6T1D6MQZ9c1,album,12,1999-10-20,day,50sH8Csufvfxo4Abuu2jFJ,HEAVY GAUGE,https://p.scdn.co/mp3-preview/39e580f21ce806ef29e004e43e92add24bcf5b51?cid=d636b62692f94f7ab8495b4d490e26cc,0.427,0.951,0,-4.912,1,0.0693,0.00678,0.00179,0.111,0.177,112.001,4
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,7xYiTrbTL57QO0bb4hXIKo,Lust For Life,art pop,40266213,92,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,album,16,2017-07-21,day,5UPHeuDP0AnG830Yf3bJJD,Coachella - Woodstock In My Mind,,0.535,0.658,7,-7.425,1,0.0998,0.189,4.11E-5,0.0683,0.413,129.835,4
